loco id,loco type,zone,manufacture year,cycle,totalcycles,days since service,engine temp   (C),oil pressure (bar),vibration    (mms),fuel efficiency (%),coolant temp (C),bearing temp  (C),RPM,exhaust temp (C),turbo pressure (bar),load factor (%),battery voltage (V),brake pressure (bar),RU,failure label,risk category
WAP7-1020,WAP7,NR,2015,160,183,114,105.51,2.402,4.447,86.157,91.275,75.03,835.422,372.842,1.205,73.359,21.621,3.047,23,1,High
WAP7-1020,WAP7,NR,2015,161,183,116,100.175,1.845,4.347,86.241,83.976,70.583,816.821,370.968,1.275,64.592,22.559,3.427,22,1,High
WAP7-1020,WAP7,NR,2015,162,183,118,103.86,2.376,5.39,85.371,90.72,75.37,836.217,368.198,1.089,67.681,22.373,3.276,21,1,High
WAP7-1020,WAP7,NR,2015,163,183,120,101.352,1.858,5.187,86.864,90.188,74.307,817.755,373.502,1.024,70.224,21.724,3.019,20,1,High
WAP7-1020,WAP7,NR,2015,164,183,122,106.181,2.26,5.087,85.128,90.373,76.31,819.972,365.653,0.931,66.166,22.05,3.051,19,1,High
WAP7-1020,WAP7,NR,2015,165,183,124,105.828,1.887,5.35,83.438,92.335,75.529,830.579,363.65,1.045,70.581,21.86,3.036,18,1,High
WAP7-1020,WAP7,NR,2015,166,183,126,104.236,1.996,5.456,82.12,88.941,79.778,799.321,375.444,0.922,70.81,21.815,3.003,17,1,High
WAP7-1020,WAP7,NR,2015,167,183,128,109.76,2.029,6.236,82.215,95.153,77.036,812.638,377.653,0.964,70.048,21.321,3.056,16,1,High
WAP7-1020,WAP7,NR,2015,168,183,130,106.786,1.722,5.751,81.226,91.592,78.129,830.653,380.338,1.012,80.724,21.981,2.654,15,1,High
WAP7-1020,WAP7,NR,2015,169,183,132,107.689,1.694,6.457,81.898,95.881,77.034,791.909,372.436,0.898,77.14,21.459,3.004,14,1,High
WAP7-1020,WAP7,NR,2015,170,183,134,112.249,1.605,6.883,79.686,92.755,79.741,829.02,372.051,0.946,68.834,21.859,3.05,13,1,High
WAP7-1020,WAP7,NR,2015,171,183,136,109.702,1.707,6.616,80.856,94.248,81.186,791.305,382.881,0.889,64.173,21.639,2.686,12,1,High
WAP7-1020,WAP7,NR,2015,172,183,138,115.581,1.673,6.67,80.735,96.429,82.378,803.777,378.043,0.95,72.779,21.444,2.7,11,1,High
WAP7-1020,WAP7,NR,2015,173,183,140,112.714,1.6,6.627,82.35,99.434,80.883,777.668,408.262,0.881,70.158,21.172,2.761,10,1,Critical
WAP7-1020,WAP7,NR,2015,174,183,142,116.198,1.551,7.55,79.871,100.55,82.203,835.17,383.699,0.74,71.041,20.712,2.756,9,1,Critical
WAP7-1020,WAP7,NR,2015,175,183,144,116.721,1.256,7.483,80.134,104.168,83.529,831.879,399.484,0.751,61.91,21.15,2.839,8,1,Critical
WAP7-1020,WAP7,NR,2015,176,183,146,119.251,1.513,7.487,78.756,100.355,86.363,788.128,388.288,0.807,74.736,20.883,2.517,7,1,Critical
WAP7-1020,WAP7,NR,2015,177,183,148,120.03,1.102,8.098,73.98,101.531,88.148,797.546,404.379,0.581,76.533,20.62,2.467,6,1,Critical
WAP7-1020,WAP7,NR,2015,178,183,150,124.311,1.106,8.105,77.613,105.76,87.615,814.124,419.974,0.569,84.975,20.877,2.437,5,1,Critical
WAP7-1020,WAP7,NR,2015,179,183,152,127.776,1.152,7.783,76.915,101.201,91.083,823.454,403.655,0.577,65.341,20.241,2.36,4,1,Critical
WAP7-1020,WAP7,NR,2015,180,183,154,133.618,1.096,8.686,76.286,106.993,93.265,779.035,431.686,0.674,77.346,20.645,2.619,3,1,Critical
WAP7-1020,WAP7,NR,2015,181,183,156,128.422,1.031,9.0,73.077,111.266,90.13,803.298,406.513,0.63,76.395,19.844,2.354,2,1,Critical
WAP7-1020,WAP7,NR,2015,182,183,158,135.268,1.078,9.0,75.811,108.728,91.115,781.159,409.916,0.5,81.451,19.508,2.444,1,1,Critical
WAP7-1020,WAP7,NR,2015,183,183,160,131.492,0.896,9.0,71.195,109.722,96.06,770.105,434.118,0.524,69.7,19.877,2.089,0,1,Critical
WDP4B-1021,WDP4B,NR,2019,1,107,-18,81.223,3.606,1.706,93.711,74.432,61.506,907.203,319.98,1.796,70.489,23.987,4.348,106,0,Low
WDP4B-1021,WDP4B,NR,2019,2,107,-16,75.793,3.38,1.887,94.039,76.876,60.554,921.253,330.895,1.692,70.541,24.036,3.994,105,0,Low
WDP4B-1021,WDP4B,NR,2019,3,107,-14,81.427,3.667,2.091,93.515,76.387,63.375,898.67,329.123,1.763,76.993,23.478,4.375,104,0,Low
WDP4B-1021,WDP4B,NR,2019,4,107,-12,82.58,3.431,1.406,96.498,73.345,57.473,887.319,328.518,1.859,68.64,24.696,4.213,103,0,Low
WDP4B-1021,WDP4B,NR,2019,5,107,-10,84.21,3.433,1.687,92.185,75.697,60.531,899.587,313.27,1.681,69.558,23.539,4.108,102,0,Low
WDP4B-1021,WDP4B,NR,2019,6,107,-8,75.773,3.58,1.676,93.153,71.082,60.231,968.849,316.154,1.766,74.647,24.156,4.182,101,0,Low
WDP4B-1021,WDP4B,NR,2019,7,107,-6,85.17,3.415,2.078,93.273,79.338,61.155,883.099,319.949,1.873,70.868,24.211,4.075,100,0,Low
WDP4B-1021,WDP4B,NR,2019,8,107,-4,81.908,3.534,1.616,94.598,73.901,60.051,923.21,317.095,1.747,72.055,24.29,4.334,99,0,Low
WDP4B-1021,WDP4B,NR,2019,9,107,-2,87.735,3.553,1.701,93.031,73.418,59.907,913.268,312.415,1.892,80.429,24.794,3.81,98,0,Low
WDP4B-1021,WDP4B,NR,2019,10,107,0,83.753,3.781,1.614,94.007,72.789,59.841,920.944,304.328,1.781,62.542,23.989,3.968,97,0,Low
WDP4B-1021,WDP4B,NR,2019,11,107,2,81.432,3.474,1.891,94.64,75.543,58.102,919.478,310.039,1.735,71.703,24.112,4.062,96,0,Low
WDP4B-1021,WDP4B,NR,2019,12,107,4,77.943,3.661,1.902,91.541,73.321,63.233,883.834,325.429,1.755,74.526,23.915,4.259,95,0,Low
WDP4B-1021,WDP4B,NR,2019,13,107,6,78.208,3.385,2.161,94.516,77.71,61.124,905.599,318.393,1.731,68.62,23.324,4.249,94,0,Low
WDP4B-1021,WDP4B,NR,2019,14,107,8,83.045,3.407,2.114,95.178,73.928,56.761,903.831,323.206,1.704,78.948,23.223,4.311,93,0,Low
WDP4B-1021,WDP4B,NR,2019,15,107,10,85.254,3.573,1.694,92.352,73.065,64.286,925.431,312.78,1.757,73.89,23.423,4.144,92,0,Low
WDP4B-1021,WDP4B,NR,2019,16,107,12,79.035,3.517,2.101,94.604,75.487,61.703,879.313,337.347,1.819,76.134,23.668,4.257,91,0,Low
WDP4B-1021,WDP4B,NR,2019,17,107,14,84.304,3.708,2.037,92.724,73.666,60.465,899.385,318.703,1.664,67.125,23.537,4.267,90,0,Low
WDP4B-1021,WDP4B,NR,2019,18,107,16,81.988,3.396,1.745,93.925,79.342,58.299,875.459,339.401,1.879,70.9,23.691,4.207,89,0,Low
WDP4B-1021,WDP4B,NR,2019,19,107,18,81.176,3.543,1.446,91.853,74.602,62.132,864.877,326.408,1.694,70.609,24.014,4.103,88,0,Low
WDP4B-1021,WDP4B,NR,2019,20,107,20,84.131,3.464,1.617,92.514,75.002,61.453,919.881,329.49,1.785,68.616,23.681,4.306,87,0,Low
WDP4B-1021,WDP4B,NR,2019,21,107,22,83.362,3.436,1.699,90.799,74.091,58.423,891.893,327.29,1.665,74.52,23.208,4.189,86,0,Low
WDP4B-1021,WDP4B,NR,2019,22,107,24,80.577,3.397,1.532,94.767,76.265,63.244,889.562,317.462,1.91,76.416,23.986,4.233,85,0,Low
WDP4B-1021,WDP4B,NR,2019,23,107,26,82.993,3.572,2.073,93.581,80.011,62.044,910.307,320.342,1.811,72.584,23.507,4.366,84,0,Low
WDP4B-1021,WDP4B,NR,2019,24,107,28,80.863,3.302,2.245,90.834,73.684,58.677,868.502,326.352,1.753,74.724,23.863,4.28,83,0,Low
WDP4B-1021,WDP4B,NR,2019,25,107,30,78.903,3.72,2.331,95.0,72.758,59.061,902.322,299.38,1.727,81.87,23.321,3.833,82,0,Low
WDP4B-1021,WDP4B,NR,2019,26,107,32,85.223,3.549,2.427,94.336,76.625,60.294,914.258,332.088,1.8,66.092,24.069,4.462,81,0,Low
WDP4B-1021,WDP4B,NR,2019,27,107,34,79.287,3.445,2.152,92.668,79.334,65.283,898.755,302.799,1.786,63.401,24.445,4.162,80,0,Low
WDP4B-1021,WDP4B,NR,2019,28,107,36,81.439,3.304,2.136,91.768,73.995,62.717,883.906,330.591,1.634,73.899,23.849,4.166,79,0,Low
WDP4B-1021,WDP4B,NR,2019,29,107,38,87.51,3.292,1.568,93.577,76.309,60.545,897.082,317.362,1.929,72.373,24.499,4.16,78,0,Low
WDP4B-1021,WDP4B,NR,2019,30,107,40,83.397,3.479,1.577,92.668,76.543,59.768,871.107,317.801,1.824,73.252,23.931,4.016,77,0,Low
WDP4B-1021,WDP4B,NR,2019,31,107,42,80.565,3.537,2.252,95.649,75.721,58.999,904.873,325.313,1.863,71.113,23.296,4.429,76,0,Low
WDP4B-1021,WDP4B,NR,2019,32,107,44,83.683,3.411,1.858,94.5,75.606,63.178,899.764,312.601,1.783,70.441,23.182,4.313,75,0,Low
WDP4B-1021,WDP4B,NR,2019,33,107,46,85.773,3.568,1.897,92.438,73.941,57.37,919.612,328.942,1.8,63.093,23.581,4.432,74,0,Low
WDP4B-1021,WDP4B,NR,2019,34,107,48,86.793,3.474,2.329,94.813,81.356,61.585,905.522,315.865,1.629,78.583,24.184,4.236,73,0,Low
WDP4B-1021,WDP4B,NR,2019,35,107,50,88.335,3.649,2.452,91.147,73.99,58.966,905.552,328.113,1.774,76.792,24.06,4.468,72,0,Low
WDP4B-1021,WDP4B,NR,2019,36,107,52,80.641,3.511,2.082,91.15,76.124,62.178,939.462,335.542,1.717,68.085,23.86,3.976,71,0,Low
WDP4B-1021,WDP4B,NR,2019,37,107,54,81.589,3.621,2.407,93.786,79.024,60.648,860.859,319.269,1.785,72.142,23.463,4.299,70,0,Low
WDP4B-1021,WDP4B,NR,2019,38,107,56,83.249,3.404,1.922,92.561,74.637,60.854,877.745,313.058,1.713,62.644,24.273,4.162,69,0,Low
WDP4B-1021,WDP4B,NR,2019,39,107,58,78.015,3.2,1.827,96.074,77.349,62.449,847.365,316.809,1.824,77.365,23.87,3.862,68,0,Low
WDP4B-1021,WDP4B,NR,2019,40,107,60,90.007,3.517,2.381,94.818,74.518,59.376,880.109,329.364,1.562,69.018,24.582,4.242,67,0,Low
WDP4B-1021,WDP4B,NR,2019,41,107,62,80.401,3.247,2.309,94.252,78.321,61.842,871.075,307.574,1.77,64.596,23.955,4.062,66,0,Low
WDP4B-1021,WDP4B,NR,2019,42,107,64,84.022,3.184,2.356,92.932,74.218,61.388,907.437,320.624,1.716,72.524,23.055,4.217,65,0,Low
WDP4B-1021,WDP4B,NR,2019,43,107,66,83.788,3.569,1.948,92.769,78.125,59.439,917.482,320.086,1.746,66.912,23.704,3.907,64,0,Low
WDP4B-1021,WDP4B,NR,2019,44,107,68,81.018,3.282,2.139,93.856,73.967,61.951,894.997,319.86,1.795,78.656,24.281,3.988,63,0,Low
WDP4B-1021,WDP4B,NR,2019,45,107,70,86.029,3.621,2.023,94.552,79.542,59.104,917.022,314.307,1.789,74.46,23.955,4.155,62,0,Low
WDP4B-1021,WDP4B,NR,2019,46,107,72,79.424,3.336,2.145,89.444,72.899,60.741,893.857,331.949,1.699,71.722,23.596,3.927,61,0,Low
WDP4B-1021,WDP4B,NR,2019,47,107,74,87.127,3.368,1.965,93.417,70.93,59.185,895.885,323.934,1.744,71.677,23.492,3.974,60,0,Medium
WDP4B-1021,WDP4B,NR,2019,48,107,76,88.27,3.42,2.46,92.047,75.422,65.185,929.909,324.619,1.655,79.743,23.17,4.179,59,0,Medium
WDP4B-1021,WDP4B,NR,2019,49,107,78,83.754,3.36,1.548,91.724,75.978,58.199,877.112,319.154,1.745,83.156,23.859,3.792,58,0,Medium
WDP4B-1021,WDP4B,NR,2019,50,107,80,81.856,3.375,2.224,91.506,74.095,58.689,922.828,338.112,1.591,68.832,24.295,4.112,57,0,Medium
WDP4B-1021,WDP4B,NR,2019,51,107,82,82.321,3.279,2.191,94.662,75.753,63.674,881.37,324.959,1.742,75.059,23.756,3.799,56,0,Medium
WDP4B-1021,WDP4B,NR,2019,52,107,84,82.081,3.403,1.766,92.944,72.972,56.82,879.447,322.201,1.746,80.853,23.392,4.144,55,0,Medium
WDP4B-1021,WDP4B,NR,2019,53,107,86,85.967,3.509,2.082,93.019,77.38,60.347,876.007,314.193,1.846,66.934,24.369,4.237,54,0,Medium
WDP4B-1021,WDP4B,NR,2019,54,107,88,80.858,3.124,2.629,93.066,76.973,61.951,892.47,321.883,1.617,70.848,24.049,4.286,53,0,Medium
WDP4B-1021,WDP4B,NR,2019,55,107,90,88.217,3.276,1.267,92.923,79.758,66.224,892.193,321.963,1.753,73.53,24.073,4.144,52,0,Medium
WDP4B-1021,WDP4B,NR,2019,56,107,92,86.617,3.479,1.943,94.481,78.01,60.107,877.956,335.035,1.71,65.746,23.566,3.968,51,0,Medium
WDP4B-1021,WDP4B,NR,2019,57,107,94,81.452,3.489,2.158,92.435,77.307,61.251,921.98,326.114,1.631,69.068,24.218,3.936,50,0,Medium
WDP4B-1021,WDP4B,NR,2019,58,107,96,85.128,3.41,2.485,91.227,80.011,61.675,904.771,321.199,1.781,68.8,23.729,4.024,49,0,Medium
WDP4B-1021,WDP4B,NR,2019,59,107,98,86.995,3.518,2.054,94.526,77.474,61.902,905.458,337.688,1.668,72.343,23.42,3.714,48,0,Medium
WDP4B-1021,WDP4B,NR,2019,60,107,100,86.837,3.604,1.646,93.911,78.826,63.892,882.377,334.075,1.806,73.359,23.177,3.943,47,0,Medium
WDP4B-1021,WDP4B,NR,2019,61,107,102,80.918,3.072,1.459,94.23,71.137,59.029,865.32,331.026,1.888,64.592,24.164,4.34,46,0,Medium
WDP4B-1021,WDP4B,NR,2019,62,107,104,83.952,3.631,2.404,93.621,77.448,63.352,886.437,326.948,1.717,67.681,24.032,4.208,45,0,Medium
WDP4B-1021,WDP4B,NR,2019,63,107,106,80.726,3.144,2.093,95.402,76.438,61.776,869.874,330.81,1.667,70.224,23.443,3.973,44,0,Medium
WDP4B-1021,WDP4B,NR,2019,64,107,108,84.772,3.579,1.875,93.981,76.1,63.216,874.168,321.386,1.59,66.166,23.834,4.027,43,0,Medium
WDP4B-1021,WDP4B,NR,2019,65,107,110,83.568,3.243,2.011,92.633,77.495,61.824,887.029,317.675,1.723,70.581,23.715,4.037,42,0,Medium
WDP4B-1021,WDP4B,NR,2019,66,107,112,81.059,3.391,1.98,91.683,73.489,65.413,858.204,327.627,1.619,70.81,23.746,4.03,41,0,Medium
WDP4B-1021,WDP4B,NR,2019,67,107,114,85.598,3.465,2.612,92.174,79.046,61.962,874.13,327.861,1.682,70.048,23.335,4.111,40,0,Medium
WDP4B-1021,WDP4B,NR,2019,68,107,116,81.574,3.203,1.97,91.606,74.784,62.297,894.933,328.438,1.753,80.724,24.082,3.74,39,0,Medium
WDP4B-1021,WDP4B,NR,2019,69,107,118,81.36,3.222,2.508,92.726,78.328,60.395,859.154,318.294,1.662,77.14,23.653,4.122,38,0,Medium
WDP4B-1021,WDP4B,NR,2019,70,107,120,84.735,3.183,2.756,90.989,74.413,62.246,899.409,315.534,1.734,68.834,24.151,4.201,37,0,Medium
WDP4B-1021,WDP4B,NR,2019,71,107,122,80.938,3.337,2.301,92.661,75.072,62.787,865.015,323.856,1.704,64.173,24.036,3.872,36,0,Medium
WDP4B-1021,WDP4B,NR,2019,72,107,124,85.5,3.358,2.157,93.069,76.375,63.026,880.986,316.377,1.792,72.779,23.951,3.924,35,0,Medium
WDP4B-1021,WDP4B,NR,2019,73,107,126,81.249,3.342,1.907,95.238,78.457,60.528,858.554,343.82,1.752,70.158,23.794,4.023,34,0,Medium
WDP4B-1021,WDP4B,NR,2019,74,107,128,83.282,3.354,2.612,93.341,78.606,60.797,919.91,316.349,1.641,71.041,23.455,4.058,33,0,Medium
WDP4B-1021,WDP4B,NR,2019,75,107,130,82.288,3.122,2.318,94.212,81.212,61.023,920.651,329.093,1.684,61.91,24.019,4.185,32,0,Medium
WDP4B-1021,WDP4B,NR,2019,76,107,132,83.233,3.444,2.084,93.47,76.343,62.708,881.11,314.721,1.772,74.736,23.885,3.907,31,0,Medium
WDP4B-1021,WDP4B,NR,2019,77,107,134,88.83,2.67,3.418,86.66,80.731,67.068,878.746,340.979,1.365,76.533,23.22,3.579,30,1,High
WDP4B-1021,WDP4B,NR,2019,78,107,136,91.511,2.738,3.185,90.933,83.893,65.362,899.591,353.374,1.385,84.975,23.61,3.591,29,1,High
WDP4B-1021,WDP4B,NR,2019,79,107,138,93.376,2.848,2.623,90.875,78.267,67.656,913.187,333.855,1.425,65.341,23.108,3.557,28,1,High
WDP4B-1021,WDP4B,NR,2019,80,107,140,97.618,2.856,3.286,90.886,82.993,68.665,873.035,358.686,1.554,77.346,23.645,3.859,27,1,High
WDP4B-1021,WDP4B,NR,2019,81,107,142,90.822,2.855,3.428,88.317,86.199,64.357,901.565,330.313,1.542,76.395,22.977,3.637,26,1,High
WDP4B-1021,WDP4B,NR,2019,82,107,144,96.068,2.966,3.176,91.691,82.594,64.168,883.692,330.516,1.394,81.451,22.775,3.769,25,1,High
WDP4B-1021,WDP4B,NR,2019,83,107,146,90.692,2.848,3.549,87.715,82.522,67.94,876.905,351.518,1.5,69.7,23.277,3.457,24,1,High
WDP4B-1021,WDP4B,NR,2019,84,107,148,94.544,2.661,3.556,88.733,81.288,68.688,889.042,335.344,1.425,72.243,23.378,3.338,23,1,High
WDP4B-1021,WDP4B,NR,2019,85,107,150,91.366,2.739,3.449,87.793,86.465,70.633,860.23,343.299,1.328,76.703,23.603,3.651,22,1,High
WDP4B-1021,WDP4B,NR,2019,86,107,152,96.563,2.809,3.383,89.48,84.368,64.946,855.941,338.76,1.474,69.066,23.127,3.731,21,1,High
WDP4B-1021,WDP4B,NR,2019,87,107,154,93.873,2.77,4.036,89.4,86.217,71.703,881.959,329.442,1.554,80.045,22.878,4.046,20,1,High
WDP4B-1021,WDP4B,NR,2019,88,107,156,92.975,2.48,4.218,85.699,89.132,71.69,865.332,372.119,1.459,74.91,23.166,3.524,19,1,High
WDP4B-1021,WDP4B,NR,2019,89,107,158,101.238,2.514,4.285,85.495,81.811,68.803,834.193,375.344,1.353,68.073,22.722,3.538,18,1,High
WDP4B-1021,WDP4B,NR,2019,90,107,160,98.362,2.33,4.191,87.534,88.323,69.259,801.08,346.433,1.303,74.989,22.949,3.429,17,1,High
WDP4B-1021,WDP4B,NR,2019,91,107,162,94.935,2.498,4.78,87.41,88.333,67.187,881.446,376.391,1.343,74.874,22.418,3.452,16,1,High
WDP4B-1021,WDP4B,NR,2019,92,107,164,100.23,2.533,4.702,87.038,87.227,69.351,879.419,357.682,1.316,70.979,23.071,3.138,15,1,High
WDP4B-1021,WDP4B,NR,2019,93,107,166,100.563,2.559,4.475,86.6,86.291,71.615,838.03,367.335,1.245,72.249,22.2,3.352,14,1,High
WDP4B-1021,WDP4B,NR,2019,94,107,168,103.567,2.236,5.041,85.565,89.025,73.068,839.29,355.915,1.184,75.098,21.433,3.434,13,1,High
WDP4B-1021,WDP4B,NR,2019,95,107,170,103.853,2.201,4.528,83.689,87.876,71.749,834.223,353.669,1.205,68.433,22.849,3.475,12,1,High
WDP4B-1021,WDP4B,NR,2019,96,107,172,109.353,2.363,5.42,85.057,90.599,74.48,855.245,379.514,1.172,71.619,21.699,3.191,11,1,High
WDP4B-1021,WDP4B,NR,2019,97,107,174,103.972,2.043,5.272,83.786,95.116,77.513,787.986,368.536,1.179,65.599,21.676,3.153,10,1,Critical
WDP4B-1021,WDP4B,NR,2019,98,107,176,110.835,2.228,5.799,82.376,95.042,76.144,820.672,375.667,1.169,68.361,21.47,2.977,9,1,Critical
WDP4B-1021,WDP4B,NR,2019,99,107,178,114.015,1.923,5.973,83.436,92.776,81.643,796.992,381.391,0.943,73.732,21.833,3.257,8,1,Critical
WDP4B-1021,WDP4B,NR,2019,100,107,180,101.48,2.126,6.984,81.095,88.514,82.655,809.606,391.416,1.142,80.995,22.385,3.476,7,1,Critical
WDP4B-1021,WDP4B,NR,2019,101,107,0,112.733,1.935,7.041,82.325,98.224,80.238,852.116,365.755,1.121,67.719,20.821,3.146,6,1,Critical
WDP4B-1021,WDP4B,NR,2019,102,107,2,113.658,1.939,7.175,80.243,95.676,80.319,829.521,404.771,1.018,79.091,21.125,3.178,5,1,Critical
WDP4B-1021,WDP4B,NR,2019,103,107,4,118.186,1.837,6.765,78.813,96.693,82.667,799.067,386.12,1.022,74.27,21.501,2.812,4,1,Critical
WDP4B-1021,WDP4B,NR,2019,104,107,6,119.1,1.761,7.466,79.89,98.869,86.435,839.833,393.722,0.875,75.987,20.671,2.74,3,1,Critical
WDP4B-1021,WDP4B,NR,2019,105,107,8,121.02,1.639,7.969,77.828,103.902,85.174,805.227,413.626,0.816,76.073,20.678,3.118,2,1,Critical
WDP4B-1021,WDP4B,NR,2019,106,107,10,124.779,1.546,7.459,77.414,98.421,85.635,799.323,411.237,0.729,71.387,20.518,2.677,1,1,Critical
WDP4B-1021,WDP4B,NR,2019,107,107,12,121.117,1.484,8.023,77.56,99.783,88.912,780.54,403.701,0.713,75.978,20.859,2.489,0,1,Critical
WAP7-1022,WAP7,SR,2020,1,130,-26,81.449,3.508,2.349,95.04,77.368,59.109,933.526,302.18,1.907,67.719,23.428,4.262,129,0,Low
WAP7-1022,WAP7,SR,2020,2,130,-24,80.657,3.584,2.224,93.646,73.675,57.943,915.496,337.754,1.84,79.091,23.875,4.342,128,0,Low
WAP7-1022,WAP7,SR,2020,3,130,-22,83.401,3.555,1.548,92.931,73.503,58.995,889.786,315.528,1.881,74.27,24.399,4.025,127,0,Low
WAP7-1022,WAP7,SR,2020,4,130,-20,82.464,3.555,1.97,94.75,74.445,61.419,935.473,319.422,1.772,75.987,23.724,4.005,126,0,Low
WAP7-1022,WAP7,SR,2020,5,130,-18,82.467,3.512,2.186,93.457,78.2,58.764,905.966,335.485,1.753,76.073,23.89,4.436,125,0,Low
WAP7-1022,WAP7,SR,2020,6,130,-16,84.242,3.501,1.379,93.837,71.396,57.783,905.339,329.12,1.706,71.387,23.896,4.05,124,0,Low
WAP7-1022,WAP7,SR,2020,7,130,-14,78.529,3.523,1.635,94.805,71.391,59.569,892.01,317.476,1.732,75.978,24.408,3.918,123,0,Low
WAP7-1022,WAP7,SR,2020,8,130,-12,83.019,3.644,1.748,95.957,72.999,59.684,901.762,315.25,1.825,70.287,23.731,4.468,122,0,Low
WAP7-1022,WAP7,SR,2020,9,130,-10,83.872,3.404,1.22,93.229,73.998,61.309,889.222,321.161,1.691,71.816,24.48,4.159,121,0,Low
WAP7-1022,WAP7,SR,2020,10,130,-8,79.856,3.577,2.008,93.205,71.079,57.368,879.091,314.45,1.763,67.017,23.781,4.025,120,0,Low
WAP7-1022,WAP7,SR,2020,11,130,-6,83.594,3.338,2.276,91.768,74.915,60.045,868.546,309.267,1.795,67.957,24.25,3.976,119,0,Low
WAP7-1022,WAP7,SR,2020,12,130,-4,78.25,3.366,1.915,93.235,76.875,59.004,902.838,331.036,1.835,73.229,24.182,4.247,118,0,Low
WAP7-1022,WAP7,SR,2020,13,130,-2,80.656,3.219,2.003,93.363,74.577,61.766,924.859,297.24,1.898,68.77,23.302,4.067,117,0,Low
WAP7-1022,WAP7,SR,2020,14,130,0,80.054,3.38,2.012,92.445,75.151,64.111,851.831,333.622,1.787,59.165,24.229,4.066,116,0,Low
WAP7-1022,WAP7,SR,2020,15,130,2,81.463,3.275,1.681,92.747,73.466,62.232,904.852,328.908,1.719,75.555,24.163,4.292,115,0,Low
WAP7-1022,WAP7,SR,2020,16,130,4,83.015,3.63,1.991,93.95,68.952,59.834,943.742,320.132,1.651,73.11,23.779,4.101,114,0,Low
WAP7-1022,WAP7,SR,2020,17,130,6,76.669,3.251,1.605,92.817,78.628,60.741,916.232,327.301,1.603,73.047,23.822,4.066,113,0,Low
WAP7-1022,WAP7,SR,2020,18,130,8,79.485,3.237,1.73,93.565,81.422,58.362,897.147,302.281,1.652,71.941,23.846,4.244,112,0,Low
WAP7-1022,WAP7,SR,2020,19,130,10,84.136,3.387,2.133,93.563,77.143,58.322,855.852,325.413,1.638,70.469,24.089,3.803,111,0,Low
WAP7-1022,WAP7,SR,2020,20,130,12,82.688,3.534,2.068,94.453,73.5,62.38,890.534,315.307,1.784,68.791,23.854,4.222,110,0,Low
WAP7-1022,WAP7,SR,2020,21,130,14,83.749,3.471,2.349,94.682,71.079,57.66,920.04,334.84,1.878,75.563,23.97,4.138,109,0,Low
WAP7-1022,WAP7,SR,2020,22,130,16,83.111,3.136,1.722,92.941,74.202,60.09,892.218,310.135,1.798,78.284,23.374,4.047,108,0,Low
WAP7-1022,WAP7,SR,2020,23,130,18,83.727,3.356,2.087,94.456,79.282,59.848,903.564,318.611,1.845,69.14,23.623,4.267,107,0,Low
WAP7-1022,WAP7,SR,2020,24,130,20,81.745,3.19,1.807,93.784,75.636,59.551,886.8,323.522,1.679,73.837,23.501,4.57,106,0,Low
WAP7-1022,WAP7,SR,2020,25,130,22,79.496,3.169,1.864,94.239,77.201,63.028,872.698,324.508,1.682,77.479,23.751,3.752,105,0,Low
WAP7-1022,WAP7,SR,2020,26,130,24,84.141,3.388,1.889,92.399,73.673,61.937,901.175,321.029,1.839,70.829,23.707,4.091,104,0,Low
WAP7-1022,WAP7,SR,2020,27,130,26,80.579,3.573,2.098,95.542,73.831,57.16,889.092,310.845,1.725,69.252,24.224,3.961,103,0,Low
WAP7-1022,WAP7,SR,2020,28,130,28,85.911,3.537,1.903,93.046,73.946,60.866,871.328,315.321,1.813,83.556,24.116,3.802,102,0,Low
WAP7-1022,WAP7,SR,2020,29,130,30,87.328,3.179,2.132,93.27,76.312,59.652,875.049,329.83,1.672,67.922,23.667,4.101,101,0,Low
WAP7-1022,WAP7,SR,2020,30,130,32,88.638,3.516,1.832,92.429,72.075,62.079,867.817,321.392,1.654,68.622,23.843,4.21,100,0,Low
WAP7-1022,WAP7,SR,2020,31,130,34,85.102,3.474,2.229,94.695,76.28,63.675,893.148,318.2,1.73,77.068,23.794,4.214,99,0,Low
WAP7-1022,WAP7,SR,2020,32,130,36,78.124,3.416,1.751,94.406,77.936,60.691,886.923,314.574,1.903,69.969,23.78,4.313,98,0,Low
WAP7-1022,WAP7,SR,2020,33,130,38,80.482,3.304,1.508,94.947,79.486,64.843,887.124,325.425,1.678,73.232,23.786,4.306,97,0,Low
WAP7-1022,WAP7,SR,2020,34,130,40,83.058,3.604,2.163,93.754,81.062,59.46,905.615,331.778,1.689,65.458,23.923,3.802,96,0,Low
WAP7-1022,WAP7,SR,2020,35,130,42,82.267,3.355,2.11,90.906,76.23,60.585,913.683,302.343,1.689,66.664,23.665,4.081,95,0,Low
WAP7-1022,WAP7,SR,2020,36,130,44,85.083,3.416,1.814,94.94,73.926,57.532,915.057,319.847,1.811,66.102,24.195,3.882,94,0,Low
WAP7-1022,WAP7,SR,2020,37,130,46,86.594,3.06,1.427,92.866,77.783,63.21,900.274,339.295,1.713,67.266,24.002,4.233,93,0,Low
WAP7-1022,WAP7,SR,2020,38,130,48,86.794,3.256,1.567,94.602,75.551,60.558,916.271,334.708,1.671,71.468,23.335,4.094,92,0,Low
WAP7-1022,WAP7,SR,2020,39,130,50,80.47,3.394,2.368,92.578,81.087,62.108,871.145,314.653,1.745,67.601,23.512,4.371,91,0,Low
